"measure_id","measure_name","location_id","location_name","FIPS","cause_id","cause_name","sex_id","sex","age_id","age_name","year_id","metric","mx","lower","upper"
1,"Deaths",554,"New Mexico",35,297,"Tuberculosis",1,"Male",27,"Age-standardized",1980,"Rate",2.00550173844092,1.72290618043411,2.33886487420166
1,"Deaths",554,"New Mexico",35,297,"Tuberculosis",1,"Male",27,"Age-standardized",1981,"Rate",1.91219294871836,1.65072555846598,2.20187973435643
1,"Deaths",554,"New Mexico",35,297,"Tuberculosis",1,"Male",27,"Age-standardized",1982,"Rate",1.83636859410181,1.59301081544646,2.10635222920814
1,"Deaths",554,"New Mexico",35,297,"Tuberculosis",1,"Male",27,"Age-standardized",1983,"Rate",1.79023829537394,1.54814000799876,2.06500019980529
1,"Deaths",554,"New Mexico",35,297,"Tuberculosis",1,"Male",27,"Age-standardized",1984,"Rate",1.66754639423703,1.4578746086041,1.9116623448076
1,"Deaths",554,"New Mexico",35,297,"Tuberculosis",1,"Male",27,"Age-standardized",1985,"Rate",1.657062786339,1.44743269934118,1.88023243652232
1,"Deaths",554,"New Mexico",35,297,"Tuberculosis",1,"Male",27,"Age-standardized",1986,"Rate",1.64346319642819,1.44473109248793,1.83752901980402
1,"Deaths",554,"New Mexico",35,297,"Tuberculosis",1,"Male",27,"Age-standardized",1987,"Rate",1.59289040149801,1.42446268793561,1.76941505070914
1,"Deaths",554,"New Mexico",35,297,"Tuberculosis",1,"Male",27,"Age-standardized",1988,"Rate",1.61293070691699,1.45903591828234,1.79390729565472
1,"Deaths",554,"New Mexico",35,297,"Tuberculosis",1,"Male",27,"Age-standardized",1989,"Rate",1.64904465305223,1.48862714534562,1.82978106839046
1,"Deaths",554,"New Mexico",35,297,"Tuberculosis",1,"Male",27,"Age-standardized",1990,"Rate",1.55799887551799,1.40629122131604,1.73986389342002
1,"Deaths",554,"New Mexico",35,297,"Tuberculosis",1,"Male",27,"Age-standardized",1991,"Rate",1.52376693109011,1.37068460024387,1.70306933626159
1,"Deaths",554,"New Mexico",35,297,"Tuberculosis",1,"Male",27,"Age-standardized",1992,"Rate",1.50313577334222,1.36380621281612,1.66320893039745
1,"Deaths",554,"New Mexico",35,297,"Tuberculosis",1,"Male",27,"Age-standardized",1993,"Rate",1.40591927193741,1.27054038371824,1.55509178757097
1,"Deaths",554,"New Mexico",35,297,"Tuberculosis",1,"Male",27,"Age-standardized",1994,"Rate",1.34991488585412,1.22698913393229,1.49995504248832
1,"Deaths",554,"New Mexico",35,297,"Tuberculosis",1,"Male",27,"Age-standardized",1995,"Rate",1.26855958803608,1.14927442919429,1.40371250972003
1,"Deaths",554,"New Mexico",35,297,"Tuberculosis",1,"Male",27,"Age-standardized",1996,"Rate",1.12071687156198,1.01181527324991,1.24811413573954
1,"Deaths",554,"New Mexico",35,297,"Tuberculosis",1,"Male",27,"Age-standardized",1997,"Rate",0.984242012950298,0.880543353904601,1.0936226366501
1,"Deaths",554,"New Mexico",35,297,"Tuberculosis",1,"Male",27,"Age-standardized",1998,"Rate",0.942943775421412,0.835690551952796,1.05644046486662
1,"Deaths",554,"New Mexico",35,297,"Tuberculosis",1,"Male",27,"Age-standardized",1999,"Rate",0.848850416333828,0.75580354615373,0.950640363227121
1,"Deaths",554,"New Mexico",35,297,"Tuberculosis",1,"Male",27,"Age-standardized",2000,"Rate",0.770384731118379,0.680479372815189,0.866979909459402
1,"Deaths",554,"New Mexico",35,297,"Tuberculosis",1,"Male",27,"Age-standardized",2001,"Rate",0.731353733975241,0.650971949200709,0.821530902676311
1,"Deaths",554,"New Mexico",35,297,"Tuberculosis",1,"Male",27,"Age-standardized",2002,"Rate",0.697530149556009,0.616205530791342,0.785406278282023
1,"Deaths",554,"New Mexico",35,297,"Tuberculosis",1,"Male",27,"Age-standardized",2003,"Rate",0.645873751076727,0.572617321784746,0.726119908549894
1,"Deaths",554,"New Mexico",35,297,"Tuberculosis",1,"Male",27,"Age-standardized",2004,"Rate",0.561103402128938,0.494624799938421,0.637548635859977
1,"Deaths",554,"New Mexico",35,297,"Tuberculosis",1,"Male",27,"Age-standardized",2005,"Rate",0.539058209807869,0.47647791740717,0.607551681197635
