"measure_id","measure_name","location_id","location_name","FIPS","cause_id","cause_name","sex_id","sex","age_id","age_name","year_id","metric","mx","lower","upper"
1,"Deaths",534,"Hawaii",15,297,"Tuberculosis",1,"Male",27,"Age-standardized",1980,"Rate",3.57694984722158,2.90478736232476,4.32245322660098
1,"Deaths",534,"Hawaii",15,297,"Tuberculosis",1,"Male",27,"Age-standardized",1981,"Rate",3.50038600781904,2.8671922682848,4.19471382664809
1,"Deaths",534,"Hawaii",15,297,"Tuberculosis",1,"Male",27,"Age-standardized",1982,"Rate",3.04764668601396,2.50362042563725,3.70504286945066
1,"Deaths",534,"Hawaii",15,297,"Tuberculosis",1,"Male",27,"Age-standardized",1983,"Rate",2.78564650808504,2.28866864723635,3.37519177454215
1,"Deaths",534,"Hawaii",15,297,"Tuberculosis",1,"Male",27,"Age-standardized",1984,"Rate",2.44649941451455,2.02163376742604,2.90859549689294
1,"Deaths",534,"Hawaii",15,297,"Tuberculosis",1,"Male",27,"Age-standardized",1985,"Rate",2.35568873792593,1.94925051350278,2.82417128475627
1,"Deaths",534,"Hawaii",15,297,"Tuberculosis",1,"Male",27,"Age-standardized",1986,"Rate",2.08923168863946,1.73179519583955,2.47816104597211
1,"Deaths",534,"Hawaii",15,297,"Tuberculosis",1,"Male",27,"Age-standardized",1987,"Rate",2.25300853570767,1.90022735327085,2.64414235364392
1,"Deaths",534,"Hawaii",15,297,"Tuberculosis",1,"Male",27,"Age-standardized",1988,"Rate",2.21314679843814,1.89483317281532,2.58989594546162
1,"Deaths",534,"Hawaii",15,297,"Tuberculosis",1,"Male",27,"Age-standardized",1989,"Rate",1.86983009781205,1.59503884992712,2.18247044539422
1,"Deaths",534,"Hawaii",15,297,"Tuberculosis",1,"Male",27,"Age-standardized",1990,"Rate",1.74421266842852,1.48360106002249,2.03485718010999
1,"Deaths",534,"Hawaii",15,297,"Tuberculosis",1,"Male",27,"Age-standardized",1991,"Rate",1.8532749359206,1.58473235804714,2.17939987241801
1,"Deaths",534,"Hawaii",15,297,"Tuberculosis",1,"Male",27,"Age-standardized",1992,"Rate",1.58507233772149,1.36476472718949,1.83837712095122
1,"Deaths",534,"Hawaii",15,297,"Tuberculosis",1,"Male",27,"Age-standardized",1993,"Rate",1.62529327623375,1.38666298099185,1.90613946818368
