location_id,location_name,FIPS,cause_id,cause_name,sex_id,sex,year_id,mx,upper,lower
562,Rhode Island,44,410,Neoplasms,1,Male,1980,337.514829817247,349.780623302219,324.933661601586
562,Rhode Island,44,410,Neoplasms,1,Male,1981,332.03088402083,345.042607285033,320.171457380738
562,Rhode Island,44,410,Neoplasms,1,Male,1982,335.23589281519,348.255536919263,322.494079124704
562,Rhode Island,44,410,Neoplasms,1,Male,1983,330.680511574808,342.78951652641,317.229268588993
562,Rhode Island,44,410,Neoplasms,1,Male,1984,331.281756282041,343.966059659346,319.195215291111
562,Rhode Island,44,410,Neoplasms,1,Male,1985,327.77181617824,339.719845294908,313.890212867618
562,Rhode Island,44,410,Neoplasms,1,Male,1986,327.171922316443,338.606283207191,313.807022653421
562,Rhode Island,44,410,Neoplasms,1,Male,1987,324.798940410735,336.164575810523,311.398139996366
562,Rhode Island,44,410,Neoplasms,1,Male,1988,327.791568258704,340.443275291451,312.823324540695
562,Rhode Island,44,410,Neoplasms,1,Male,1989,326.721615500034,338.720788192966,311.728291408091
562,Rhode Island,44,410,Neoplasms,1,Male,1990,314.899047388463,326.415739043456,300.752871882401
562,Rhode Island,44,410,Neoplasms,1,Male,1991,310.327201988393,322.07048347876,295.69735339446
562,Rhode Island,44,410,Neoplasms,1,Male,1992,311.255372405697,323.156957871594,296.383487079993
562,Rhode Island,44,410,Neoplasms,1,Male,1993,306.477424390435,317.850915869387,293.335056538695
562,Rhode Island,44,410,Neoplasms,1,Male,1994,305.257723908291,316.280619948211,291.39069976754
562,Rhode Island,44,410,Neoplasms,1,Male,1995,305.843008778553,316.813764990986,291.291854407397
562,Rhode Island,44,410,Neoplasms,1,Male,1996,297.804322827141,308.355501846377,283.75814194557
562,Rhode Island,44,410,Neoplasms,1,Male,1997,289.797190144344,300.196975627224,276.434824729868
562,Rhode Island,44,410,Neoplasms,1,Male,1998,289.015756329708,300.519347396598,276.704880961883
562,Rhode Island,44,410,Neoplasms,1,Male,1999,279.366361014549,289.564036752181,267.742152294508
562,Rhode Island,44,410,Neoplasms,1,Male,2000,278.820261489956,289.988065870471,267.308365748409
562,Rhode Island,44,410,Neoplasms,1,Male,2001,278.623699691415,289.961723003274,267.809546363747
562,Rhode Island,44,410,Neoplasms,1,Male,2002,276.082978893161,286.890052103049,266.269798661944
562,Rhode Island,44,410,Neoplasms,1,Male,2003,268.507985181558,279.297280437684,258.733879120136
562,Rhode Island,44,410,Neoplasms,1,Male,2004,261.732618545597,272.333197640161,252.046709196163
562,Rhode Island,44,410,Neoplasms,1,Male,2005,257.832377517528,269.486479784259,248.311845205753
562,Rhode Island,44,410,Neoplasms,1,Male,2006,254.706710784685,266.393173311439,245.048404439378
562,Rhode Island,44,410,Neoplasms,1,Male,2007,245.34249558364,257.168686789257,236.927651057146
562,Rhode Island,44,410,Neoplasms,1,Male,2008,245.305482926495,257.485035474414,236.42840241121
562,Rhode Island,44,410,Neoplasms,1,Male,2009,240.501633126053,253.067004026727,231.723981497285
562,Rhode Island,44,410,Neoplasms,1,Male,2010,240.514246222361,252.100409633602,231.515130580048
562,Rhode Island,44,410,Neoplasms,1,Male,2011,238.010649014028,250.94609442925,228.852378619463
562,Rhode Island,44,410,Neoplasms,1,Male,2012,235.480471951209,248.58159765757,226.346143330661
562,Rhode Island,44,410,Neoplasms,1,Male,2013,235.376979283057,248.706076408584,225.622535929346
562,Rhode Island,44,410,Neoplasms,1,Male,2014,234.686277519041,248.183324655583,225.235226168873
562,Rhode Island,44,410,Neoplasms,2,Female,1980,198.192756364748,204.67146976791,191.985438232755
562,Rhode Island,44,410,Neoplasms,2,Female,1981,194.885920861475,201.179521964796,188.560777169604
562,Rhode Island,44,410,Neoplasms,2,Female,1982,191.835042382678,198.377852836041,185.425568632142
562,Rhode Island,44,410,Neoplasms,2,Female,1983,195.508830406443,201.502396929538,189.097114420139
562,Rhode Island,44,410,Neoplasms,2,Female,1984,196.156945679217,202.725018898402,189.678252534114
562,Rhode Island,44,410,Neoplasms,2,Female,1985,198.262400012102,204.886727658756,191.648157757559
562,Rhode Island,44,410,Neoplasms,2,Female,1986,197.840382903503,203.764852065735,191.464236601147
562,Rhode Island,44,410,Neoplasms,2,Female,1987,195.9944647588,202.11342672477,189.702086573594
562,Rhode Island,44,410,Neoplasms,2,Female,1988,198.092830928337,203.981596009745,192.043266912142
562,Rhode Island,44,410,Neoplasms,2,Female,1989,194.089163286881,200.333260812755,187.579118669748
562,Rhode Island,44,410,Neoplasms,2,Female,1990,193.655357461064,199.779063159631,186.902961517716
562,Rhode Island,44,410,Neoplasms,2,Female,1991,193.328013767687,199.554117684229,185.998083490792
562,Rhode Island,44,410,Neoplasms,2,Female,1992,192.534640293854,198.650076467534,186.147912132339
562,Rhode Island,44,410,Neoplasms,2,Female,1993,191.820111900563,198.061938268747,185.420670836774
562,Rhode Island,44,410,Neoplasms,2,Female,1994,190.221662752327,196.285582047307,184.623229113786
562,Rhode Island,44,410,Neoplasms,2,Female,1995,192.439688118875,198.814066054936,185.821127229639
562,Rhode Island,44,410,Neoplasms,2,Female,1996,190.50232139754,196.673155182286,184.618659933583
562,Rhode Island,44,410,Neoplasms,2,Female,1997,188.763935468522,194.64913930748,183.100296163484
562,Rhode Island,44,410,Neoplasms,2,Female,1998,182.667690384861,188.656990389777,176.989798313478
562,Rhode Island,44,410,Neoplasms,2,Female,1999,186.65427686975,192.355919365915,180.595123848965
562,Rhode Island,44,410,Neoplasms,2,Female,2000,184.838355823897,190.649487186378,178.514152747255
562,Rhode Island,44,410,Neoplasms,2,Female,2001,184.440520132022,190.166210772383,178.539370480461
