measure_id,measure_name,location_id,location_name,FIPS,cause_id,cause_name,sex_id,sex,age_id,age_name,year_id,metric,mx,upper,lower
1,Deaths,544,Massachusetts,25,491,Cardiovascular diseases,1,Male,27,Age-standardized,1980,Rate,641.071828656412,653.696790445095,628.032343982121
1,Deaths,544,Massachusetts,25,491,Cardiovascular diseases,1,Male,27,Age-standardized,1981,Rate,618.912260497562,631.878566012532,606.284179663309
1,Deaths,544,Massachusetts,25,491,Cardiovascular diseases,1,Male,27,Age-standardized,1982,Rate,608.869341575762,621.70266307251,595.698960348126
1,Deaths,544,Massachusetts,25,491,Cardiovascular diseases,1,Male,27,Age-standardized,1983,Rate,598.472161315523,611.466816638559,586.403668429824
1,Deaths,544,Massachusetts,25,491,Cardiovascular diseases,1,Male,27,Age-standardized,1984,Rate,598.216411398958,610.580863948351,585.923075360029
1,Deaths,544,Massachusetts,25,491,Cardiovascular diseases,1,Male,27,Age-standardized,1985,Rate,584.185568133074,595.468698062163,571.203370889234
1,Deaths,544,Massachusetts,25,491,Cardiovascular diseases,1,Male,27,Age-standardized,1986,Rate,567.834337712445,579.274113305207,556.486785660415
1,Deaths,544,Massachusetts,25,491,Cardiovascular diseases,1,Male,27,Age-standardized,1987,Rate,552.320698328451,564.30706191069,541.194240679699
1,Deaths,544,Massachusetts,25,491,Cardiovascular diseases,1,Male,27,Age-standardized,1988,Rate,537.52511948149,548.280562288804,526.540549675097
1,Deaths,544,Massachusetts,25,491,Cardiovascular diseases,1,Male,27,Age-standardized,1989,Rate,498.058459722729,509.251626361916,487.511598104157
1,Deaths,544,Massachusetts,25,491,Cardiovascular diseases,1,Male,27,Age-standardized,1990,Rate,479.825120532566,490.23284657286,469.909698010553
1,Deaths,544,Massachusetts,25,491,Cardiovascular diseases,1,Male,27,Age-standardized,1991,Rate,457.186046169357,467.993025243568,447.057068473867
1,Deaths,544,Massachusetts,25,491,Cardiovascular diseases,1,Male,27,Age-standardized,1992,Rate,451.868184603711,462.57625060636,442.006763281673
1,Deaths,544,Massachusetts,25,491,Cardiovascular diseases,1,Male,27,Age-standardized,1993,Rate,445.080592705444,455.775055669443,435.891393621874
1,Deaths,544,Massachusetts,25,491,Cardiovascular diseases,1,Male,27,Age-standardized,1994,Rate,432.028159697097,442.632999754116,422.645302970078
1,Deaths,544,Massachusetts,25,491,Cardiovascular diseases,1,Male,27,Age-standardized,1995,Rate,421.991383995305,432.139616112598,413.126361179075
1,Deaths,544,Massachusetts,25,491,Cardiovascular diseases,1,Male,27,Age-standardized,1996,Rate,412.390317186528,422.024421592595,403.716841623385
1,Deaths,544,Massachusetts,25,491,Cardiovascular diseases,1,Male,27,Age-standardized,1997,Rate,392.681103305163,401.199289335628,384.060107952658
1,Deaths,544,Massachusetts,25,491,Cardiovascular diseases,1,Male,27,Age-standardized,1998,Rate,382.811435742057,391.777584844528,374.752967021033
1,Deaths,544,Massachusetts,25,491,Cardiovascular diseases,1,Male,27,Age-standardized,1999,Rate,375.90399969898,384.220044279444,367.550956442382
1,Deaths,544,Massachusetts,25,491,Cardiovascular diseases,1,Male,27,Age-standardized,2000,Rate,366.333180043342,374.51701643458,358.151507494549
1,Deaths,544,Massachusetts,25,491,Cardiovascular diseases,1,Male,27,Age-standardized,2001,Rate,356.001657906893,363.571136758195,348.461591521511
1,Deaths,544,Massachusetts,25,491,Cardiovascular diseases,1,Male,27,Age-standardized,2002,Rate,347.297956862701,355.066214677731,339.372395784302
1,Deaths,544,Massachusetts,25,491,Cardiovascular diseases,1,Male,27,Age-standardized,2003,Rate,335.536184841403,342.964947069386,327.629264972082
1,Deaths,544,Massachusetts,25,491,Cardiovascular diseases,1,Male,27,Age-standardized,2004,Rate,317.639886382079,324.734776981008,311.088468089218
1,Deaths,544,Massachusetts,25,491,Cardiovascular diseases,1,Male,27,Age-standardized,2005,Rate,301.604290661895,308.236836981026,294.463105817996
1,Deaths,544,Massachusetts,25,491,Cardiovascular diseases,1,Male,27,Age-standardized,2006,Rate,292.39055441158,298.94748857565,285.23753130956
1,Deaths,544,Massachusetts,25,491,Cardiovascular diseases,1,Male,27,Age-standardized,2007,Rate,282.884129989822,289.472241039779,275.595788607679
1,Deaths,544,Massachusetts,25,491,Cardiovascular diseases,1,Male,27,Age-standardized,2008,Rate,273.906606706433,280.372471873193,266.38527288015
1,Deaths,544,Massachusetts,25,491,Cardiovascular diseases,1,Male,27,Age-standardized,2009,Rate,265.190048071111,271.697664016097,258.666447405259
1,Deaths,544,Massachusetts,25,491,Cardiovascular diseases,1,Male,27,Age-standardized,2010,Rate,257.110030178182,263.606093518775,250.805783756165
1,Deaths,544,Massachusetts,25,491,Cardiovascular diseases,1,Male,27,Age-standardized,2011,Rate,255.86229922103,262.601149111565,249.076043646895
