measure_id,measure_name,location_id,location_name,FIPS,cause_id,cause_name,sex_id,sex,age_id,age_name,year_id,metric,mx,upper,lower
1,Deaths,102,United States,,491,Cardiovascular diseases,1,Male,27,Age-standardized,1980,Rate,662.144648960818,671.363573503206,652.873790854265
1,Deaths,102,United States,,491,Cardiovascular diseases,1,Male,27,Age-standardized,1981,Rate,646.49825066694,655.074513275976,637.482548959515
1,Deaths,102,United States,,491,Cardiovascular diseases,1,Male,27,Age-standardized,1982,Rate,629.364296925145,638.162645671515,620.326135368146
1,Deaths,102,United States,,491,Cardiovascular diseases,1,Male,27,Age-standardized,1983,Rate,619.907128806997,628.366475971648,611.087440140585
1,Deaths,102,United States,,491,Cardiovascular diseases,1,Male,27,Age-standardized,1984,Rate,609.991182902365,618.470830141482,601.306362101622
1,Deaths,102,United States,,491,Cardiovascular diseases,1,Male,27,Age-standardized,1985,Rate,602.884918845615,611.159839311674,594.413531381818
1,Deaths,102,United States,,491,Cardiovascular diseases,1,Male,27,Age-standardized,1986,Rate,589.779262606874,598.205997235911,581.36272923268
1,Deaths,102,United States,,491,Cardiovascular diseases,1,Male,27,Age-standardized,1987,Rate,574.456175217919,582.687116567845,566.314119689749
1,Deaths,102,United States,,491,Cardiovascular diseases,1,Male,27,Age-standardized,1988,Rate,562.063863581894,570.425149812165,553.786505589102
1,Deaths,102,United States,,491,Cardiovascular diseases,1,Male,27,Age-standardized,1989,Rate,541.039853329404,550.182931568999,532.949644710976
1,Deaths,102,United States,,491,Cardiovascular diseases,1,Male,27,Age-standardized,1990,Rate,521.54311578769,530.492317208043,513.673521798761
1,Deaths,102,United States,,491,Cardiovascular diseases,1,Male,27,Age-standardized,1991,Rate,507.903977232562,516.756219511758,500.029025596159
1,Deaths,102,United States,,491,Cardiovascular diseases,1,Male,27,Age-standardized,1992,Rate,494.4020198776,503.217626152714,486.885354947212
1,Deaths,102,United States,,491,Cardiovascular diseases,1,Male,27,Age-standardized,1993,Rate,493.189795096715,502.13791521528,485.926764464899
1,Deaths,102,United States,,491,Cardiovascular diseases,1,Male,27,Age-standardized,1994,Rate,484.438578777715,493.239277004224,477.140914662959
1,Deaths,102,United States,,491,Cardiovascular diseases,1,Male,27,Age-standardized,1995,Rate,478.320121364322,487.391404093524,471.022048264249
1,Deaths,102,United States,,491,Cardiovascular diseases,1,Male,27,Age-standardized,1996,Rate,461.928666581698,470.247644697497,454.755651794431
1,Deaths,102,United States,,491,Cardiovascular diseases,1,Male,27,Age-standardized,1997,Rate,445.256324780628,453.123010116783,438.251613855605
1,Deaths,102,United States,,491,Cardiovascular diseases,1,Male,27,Age-standardized,1998,Rate,434.388869002163,442.278815501953,427.471263710847
1,Deaths,102,United States,,491,Cardiovascular diseases,1,Male,27,Age-standardized,1999,Rate,428.953309849643,436.43356163793,421.923553108424
