measure_id,measure_name,location_id,location_name,FIPS,cause_id,cause_name,sex_id,sex,age_id,age_name,year_id,metric,mx,upper,lower
1,Deaths,552,New Hampshire,33,491,Cardiovascular diseases,1,Male,27,Age-standardized,1980,Rate,638.480102045905,657.03191557906,619.015735481161
1,Deaths,552,New Hampshire,33,491,Cardiovascular diseases,1,Male,27,Age-standardized,1981,Rate,622.361403736063,639.970262672755,603.981269164664
1,Deaths,552,New Hampshire,33,491,Cardiovascular diseases,1,Male,27,Age-standardized,1982,Rate,607.085747435416,624.424019192782,589.673139347676
1,Deaths,552,New Hampshire,33,491,Cardiovascular diseases,1,Male,27,Age-standardized,1983,Rate,599.373178652431,615.380835550708,582.931684768114
1,Deaths,552,New Hampshire,33,491,Cardiovascular diseases,1,Male,27,Age-standardized,1984,Rate,588.666351076879,604.997872428707,572.365847020754
1,Deaths,552,New Hampshire,33,491,Cardiovascular diseases,1,Male,27,Age-standardized,1985,Rate,575.081286620856,589.653956726976,558.593299153829
1,Deaths,552,New Hampshire,33,491,Cardiovascular diseases,1,Male,27,Age-standardized,1986,Rate,561.442430177597,576.666233196283,546.696105751494
1,Deaths,552,New Hampshire,33,491,Cardiovascular diseases,1,Male,27,Age-standardized,1987,Rate,538.077530825367,551.377214686892,523.366808589271
1,Deaths,552,New Hampshire,33,491,Cardiovascular diseases,1,Male,27,Age-standardized,1988,Rate,526.605148966731,539.766904639822,512.638610269423
1,Deaths,552,New Hampshire,33,491,Cardiovascular diseases,1,Male,27,Age-standardized,1989,Rate,500.983174715075,515.691955250506,487.497795747538
1,Deaths,552,New Hampshire,33,491,Cardiovascular diseases,1,Male,27,Age-standardized,1990,Rate,488.85747074905,502.765824770008,475.67975002812
1,Deaths,552,New Hampshire,33,491,Cardiovascular diseases,1,Male,27,Age-standardized,1991,Rate,468.381880167187,482.50335407718,455.535076741925
1,Deaths,552,New Hampshire,33,491,Cardiovascular diseases,1,Male,27,Age-standardized,1992,Rate,452.241244525593,465.231075642716,439.616965988045
1,Deaths,552,New Hampshire,33,491,Cardiovascular diseases,1,Male,27,Age-standardized,1993,Rate,451.385289435975,463.865938768125,438.447098497007
1,Deaths,552,New Hampshire,33,491,Cardiovascular diseases,1,Male,27,Age-standardized,1994,Rate,441.303667371241,453.641259277236,429.283541685021
