measure_id,measure_name,location_id,location_name,FIPS,cause_id,cause_name,sex_id,sex,age_id,age_name,year_id,metric,mx,upper,lower
1,Deaths,531,District of Columbia,11,491,Cardiovascular diseases,1,Male,27,Age-standardized,1980,Rate,661.346938234166,687.362098388315,635.956248047823
1,Deaths,531,District of Columbia,11,491,Cardiovascular diseases,1,Male,27,Age-standardized,1981,Rate,666.000433660769,691.026568695701,642.188927113111
1,Deaths,531,District of Columbia,11,491,Cardiovascular diseases,1,Male,27,Age-standardized,1982,Rate,642.563192861465,667.087905643339,619.347533369658
1,Deaths,531,District of Columbia,11,491,Cardiovascular diseases,1,Male,27,Age-standardized,1983,Rate,614.857778550399,638.096597563086,591.164173777756
1,Deaths,531,District of Columbia,11,491,Cardiovascular diseases,1,Male,27,Age-standardized,1984,Rate,631.065880806725,655.705867189045,606.717742938763
1,Deaths,531,District of Columbia,11,491,Cardiovascular diseases,1,Male,27,Age-standardized,1985,Rate,621.883654931259,645.022481930508,600.030572149969
1,Deaths,531,District of Columbia,11,491,Cardiovascular diseases,1,Male,27,Age-standardized,1986,Rate,634.957370770973,658.201009272896,611.315144584837
1,Deaths,531,District of Columbia,11,491,Cardiovascular diseases,1,Male,27,Age-standardized,1987,Rate,620.038906936852,641.511881894042,597.468690009345
1,Deaths,531,District of Columbia,11,491,Cardiovascular diseases,1,Male,27,Age-standardized,1988,Rate,631.691643525449,654.214996118094,609.683116315916
1,Deaths,531,District of Columbia,11,491,Cardiovascular diseases,1,Male,27,Age-standardized,1989,Rate,634.314555112784,657.545031772798,611.257323906735
1,Deaths,531,District of Columbia,11,491,Cardiovascular diseases,1,Male,27,Age-standardized,1990,Rate,588.389056836147,609.517236927351,568.143074830609
1,Deaths,531,District of Columbia,11,491,Cardiovascular diseases,1,Male,27,Age-standardized,1991,Rate,580.310270128018,602.198314739226,558.796769179118
1,Deaths,531,District of Columbia,11,491,Cardiovascular diseases,1,Male,27,Age-standardized,1992,Rate,571.047185065756,593.438256190597,550.329075437584
1,Deaths,531,District of Columbia,11,491,Cardiovascular diseases,1,Male,27,Age-standardized,1993,Rate,565.933483369422,586.186985796022,546.304814039669
1,Deaths,531,District of Columbia,11,491,Cardiovascular diseases,1,Male,27,Age-standardized,1994,Rate,587.064717562019,609.45920564813,565.951952565361
1,Deaths,531,District of Columbia,11,491,Cardiovascular diseases,1,Male,27,Age-standardized,1995,Rate,547.444730328999,566.527128605052,528.45834489062
1,Deaths,531,District of Columbia,11,491,Cardiovascular diseases,1,Male,27,Age-standardized,1996,Rate,542.782692308321,563.28617236134,521.584890685694
1,Deaths,531,District of Columbia,11,491,Cardiovascular diseases,1,Male,27,Age-standardized,1997,Rate,513.06417753795,533.388551465272,492.878751419024
1,Deaths,531,District of Columbia,11,491,Cardiovascular diseases,1,Male,27,Age-standardized,1998,Rate,493.986744474203,513.831577642798,475.448950785131
1,Deaths,531,District of Columbia,11,491,Cardiovascular diseases,1,Male,27,Age-standardized,1999,Rate,493.223053226399,511.647437389034,474.456686443779
