"measure_id","measure_name","location_id","location_name","FIPS","cause_id","cause_name","sex_id","sex","age_id","age_name","year_id","metric","mx","lower","upper"
1,"Deaths",567,"Utah",49,297,"Tuberculosis",1,"Male",27,"Age-standardized",1980,"Rate",1.43613229035504,1.15598743417796,1.75106715285063
1,"Deaths",567,"Utah",49,297,"Tuberculosis",1,"Male",27,"Age-standardized",1981,"Rate",1.27298523317787,1.01983718346785,1.57182304020601
1,"Deaths",567,"Utah",49,297,"Tuberculosis",1,"Male",27,"Age-standardized",1982,"Rate",1.22969090845819,0.999326307358081,1.50506077951526
1,"Deaths",567,"Utah",49,297,"Tuberculosis",1,"Male",27,"Age-standardized",1983,"Rate",1.13710197035159,0.933419055513472,1.3928581296492
1,"Deaths",567,"Utah",49,297,"Tuberculosis",1,"Male",27,"Age-standardized",1984,"Rate",1.06876444161806,0.886103477816697,1.2847665992049
1,"Deaths",567,"Utah",49,297,"Tuberculosis",1,"Male",27,"Age-standardized",1985,"Rate",1.0013198562778,0.827437188340411,1.20513185576607
1,"Deaths",567,"Utah",49,297,"Tuberculosis",1,"Male",27,"Age-standardized",1986,"Rate",0.957446299626946,0.795575445894562,1.1281735409348
1,"Deaths",567,"Utah",49,297,"Tuberculosis",1,"Male",27,"Age-standardized",1987,"Rate",1.01071753522342,0.859682012777034,1.19978705972706
1,"Deaths",567,"Utah",49,297,"Tuberculosis",1,"Male",27,"Age-standardized",1988,"Rate",0.929127159715843,0.798266238455105,1.08930898110077
1,"Deaths",567,"Utah",49,297,"Tuberculosis",1,"Male",27,"Age-standardized",1989,"Rate",0.837122524842157,0.717540137818087,0.953026740606301
1,"Deaths",567,"Utah",49,297,"Tuberculosis",1,"Male",27,"Age-standardized",1990,"Rate",0.842252920830882,0.727630391233802,0.980711901368253
1,"Deaths",567,"Utah",49,297,"Tuberculosis",1,"Male",27,"Age-standardized",1991,"Rate",0.80378242133995,0.686109771679154,0.922928229268751
1,"Deaths",567,"Utah",49,297,"Tuberculosis",1,"Male",27,"Age-standardized",1992,"Rate",0.748642504274443,0.638013404844782,0.862039365720035
1,"Deaths",567,"Utah",49,297,"Tuberculosis",1,"Male",27,"Age-standardized",1993,"Rate",0.720892932996547,0.61503371352587,0.822810679815155
