"measure_id","measure_name","location_id","location_name","FIPS","cause_id","cause_name","sex_id","sex","age_id","age_name","year_id","metric","mx","lower","upper"
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",1980,"Rate",1.17192034410124,0.936148344122603,1.45159559614664
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",1981,"Rate",1.09320994692763,0.874538252860547,1.34504861040463
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",1982,"Rate",1.01934441761961,0.825943389490005,1.24408408800907
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",1983,"Rate",0.957124382059176,0.781178810160221,1.15501689886572
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",1984,"Rate",0.892695642321752,0.736404714356212,1.07819021443928
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",1985,"Rate",0.832247642690171,0.692655556923112,0.978558703709381
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",1986,"Rate",0.812340043260123,0.68134355746611,0.965684442141725
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",1987,"Rate",0.807548232823988,0.672498905746859,0.962099292033392
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",1988,"Rate",0.777545093236848,0.641032934212139,0.923308360149547
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",1989,"Rate",0.740905882135227,0.621973199312289,0.870589981973222
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",1990,"Rate",0.683752935706142,0.572470649135761,0.809622755110579
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",1991,"Rate",0.638182191158572,0.537962706283356,0.751995643619582
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",1992,"Rate",0.618824013419526,0.514264305703892,0.728684296194665
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",1993,"Rate",0.594942663850626,0.500095876803299,0.700490676378658
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",1994,"Rate",0.558173913528867,0.469459901419572,0.652970286365556
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",1995,"Rate",0.517812605717006,0.435727347658727,0.61031210454344
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",1996,"Rate",0.468091171429531,0.390046507889887,0.555732661879984
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",1997,"Rate",0.415028046186012,0.351279389711225,0.492760967729416
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",1998,"Rate",0.378432519354188,0.313656345634988,0.449219069189174
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",1999,"Rate",0.353964044382509,0.2923657493561,0.424718566689187
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",2000,"Rate",0.312250504522835,0.258432404884428,0.374913878606137
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",2001,"Rate",0.285683733314316,0.235026083931124,0.343540189223032
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",2002,"Rate",0.263655286470486,0.216542908986778,0.320706284066817
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",2003,"Rate",0.243039844388834,0.198667890117559,0.295581726943824
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",2004,"Rate",0.22013843356188,0.179695311949841,0.26830775573898
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",2005,"Rate",0.210991038003822,0.170551426190498,0.25646614208989
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",2006,"Rate",0.197628246777674,0.160659070831313,0.239299292174058
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",2007,"Rate",0.183734392289844,0.14941347432008,0.226089782870498
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",2008,"Rate",0.174264813568497,0.138410721740385,0.212741606195588
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",2009,"Rate",0.166555689754992,0.132230270959209,0.204813392564116
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",2010,"Rate",0.158086286445864,0.125316194036466,0.196180671146886
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",2011,"Rate",0.151059291842377,0.119859953666262,0.188654197374206
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",2012,"Rate",0.144951926698905,0.114600263131777,0.182372887688642
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",2013,"Rate",0.145322030521497,0.114154857079643,0.182751914423656
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",1,"Male",27,"Age-standardized",2014,"Rate",0.141004411615161,0.109609225590411,0.177900810058402
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",2,"Female",27,"Age-standardized",1980,"Rate",0.57835955224118,0.427839646902926,0.747525820621536
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",2,"Female",27,"Age-standardized",1981,"Rate",0.570402157552681,0.439801953599548,0.714306537940636
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",2,"Female",27,"Age-standardized",1982,"Rate",0.551759478768089,0.429562939292785,0.699824555670923
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",2,"Female",27,"Age-standardized",1983,"Rate",0.522900224805117,0.404960272196981,0.659145648461455
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",2,"Female",27,"Age-standardized",1984,"Rate",0.51317090514859,0.404860043192934,0.642705398118271
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",2,"Female",27,"Age-standardized",1985,"Rate",0.497956006491343,0.398289802067564,0.615531032381267
1,"Deaths",568,"Vermont",50,297,"Tuberculosis",2,"Female",27,"Age-standardized",1986,"Rate",0.493619449392469,0.39361228379458,0.609120668084467
