"measure_id","measure_name","location_id","location_name","FIPS","cause_id","cause_name","sex_id","sex","age_id","age_name","year_id","metric","mx","lower","upper"
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",1980,"Rate",0.797727191264175,0.633165729390091,0.998432620453452
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",1981,"Rate",0.757462757778197,0.602739120807541,0.941046787096391
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",1982,"Rate",0.704343240848221,0.557922129460067,0.867556886936006
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",1983,"Rate",0.672119701513939,0.541385605517621,0.826150322168894
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",1984,"Rate",0.645126666587589,0.520938046299776,0.782331495646648
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",1985,"Rate",0.623572650677198,0.508533151879106,0.757764938686787
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",1986,"Rate",0.620288082896978,0.513969632079643,0.747744296731794
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",1987,"Rate",0.641229054167187,0.529902620837178,0.774461388285322
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",1988,"Rate",0.642598798653383,0.534486196142702,0.760198111963751
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",1989,"Rate",0.622081902621383,0.523724361361176,0.738345342368685
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",1990,"Rate",0.588057322145969,0.492428098532828,0.692005001157194
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",1991,"Rate",0.573648893528344,0.47948583004011,0.678915955120687
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",1992,"Rate",0.555501222027476,0.466436272532084,0.652962639877812
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",1993,"Rate",0.536971134520002,0.453393009456967,0.635107978621076
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",1994,"Rate",0.499191430602984,0.422494573382872,0.588234914873089
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",1995,"Rate",0.473408497563291,0.397529014667868,0.561999929248328
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",1996,"Rate",0.426110438522011,0.355253708992557,0.508102652683576
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",1997,"Rate",0.361920703258469,0.299197270442531,0.432591445646597
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",1998,"Rate",0.32706129099505,0.270354305565477,0.392892796761678
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",1999,"Rate",0.305380246220736,0.253163381241407,0.365867456362089
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",2000,"Rate",0.274342741298791,0.225678618898736,0.32906450198642
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",2001,"Rate",0.252106463389514,0.207311441444674,0.303036610477963
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",2002,"Rate",0.238205580127892,0.194715810480179,0.286720428416306
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",2003,"Rate",0.220137462011066,0.179105261747192,0.265622922774743
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",2004,"Rate",0.200682865387422,0.162563617159933,0.24396684559905
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",2005,"Rate",0.19107106295186,0.15473740311385,0.232624275408182
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",2006,"Rate",0.17806624937736,0.145423971771367,0.214926123716194
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",2007,"Rate",0.16871851015358,0.135677308032521,0.203993279858087
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",2008,"Rate",0.158855446859909,0.128205074040569,0.194435668983885
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",2009,"Rate",0.15121978189769,0.122226369444551,0.184267304608736
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",2010,"Rate",0.140448088147498,0.111855747398809,0.175116962875545
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",2011,"Rate",0.13483452256176,0.107776148390962,0.16667702311229
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",2012,"Rate",0.131519180250616,0.103644582386167,0.163275169289378
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",2013,"Rate",0.130331884761125,0.103141406076009,0.160978427067906
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",1,"Male",27,"Age-standardized",2014,"Rate",0.12694242004994,0.0993787217510031,0.159120994382575
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",2,"Female",27,"Age-standardized",1980,"Rate",0.551377689924201,0.42592237165696,0.713630253665129
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",2,"Female",27,"Age-standardized",1981,"Rate",0.555886829407059,0.427996854086485,0.715862890399197
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",2,"Female",27,"Age-standardized",1982,"Rate",0.532775306279659,0.416787276091421,0.68216923478855
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",2,"Female",27,"Age-standardized",1983,"Rate",0.521601834063668,0.410085960853912,0.660017708621043
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",2,"Female",27,"Age-standardized",1984,"Rate",0.514263921438998,0.408248503052379,0.649228306406733
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",2,"Female",27,"Age-standardized",1985,"Rate",0.509517544363391,0.403249665452332,0.633218975213741
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",2,"Female",27,"Age-standardized",1986,"Rate",0.504665935515221,0.40378271845151,0.619590871267688
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",2,"Female",27,"Age-standardized",1987,"Rate",0.512226278229125,0.411107254289871,0.625527047006032
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",2,"Female",27,"Age-standardized",1988,"Rate",0.516260088329461,0.420638794287215,0.629154800996823
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",2,"Female",27,"Age-standardized",1989,"Rate",0.503366283207524,0.409047010479015,0.614734268484812
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",2,"Female",27,"Age-standardized",1990,"Rate",0.475352601539137,0.393419181884644,0.580799424096972
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",2,"Female",27,"Age-standardized",1991,"Rate",0.472305634857104,0.389384917940239,0.570803994138314
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",2,"Female",27,"Age-standardized",1992,"Rate",0.441368548004882,0.368823764313135,0.534698494334706
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",2,"Female",27,"Age-standardized",1993,"Rate",0.434801130896863,0.361593746332434,0.522596229413934
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",2,"Female",27,"Age-standardized",1994,"Rate",0.418645374213109,0.349156152063081,0.499900639095834
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",2,"Female",27,"Age-standardized",1995,"Rate",0.387178969652214,0.325368766465804,0.460360675918122
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",2,"Female",27,"Age-standardized",1996,"Rate",0.353188235957292,0.29089373672167,0.424998327965061
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",2,"Female",27,"Age-standardized",1997,"Rate",0.315667436149746,0.259204843842682,0.385836166092985
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",2,"Female",27,"Age-standardized",1998,"Rate",0.283020542808656,0.232019224881292,0.344269872258582
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",2,"Female",27,"Age-standardized",1999,"Rate",0.25953790982941,0.21399526625089,0.316317557874857
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",2,"Female",27,"Age-standardized",2000,"Rate",0.232065954882501,0.190182405464411,0.285111841276164
1,"Deaths",573,"Wyoming",56,297,"Tuberculosis",2,"Female",27,"Age-standardized",2001,"Rate",0.212492399278431,0.173316447237787,0.260428562573179
