"measure_id","measure_name","location_id","location_name","FIPS","cause_id","cause_name","sex_id","sex","age_id","age_name","year_id","metric","mx","lower","upper"
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",1980,"Rate",2.30391065886005,1.96340286747697,2.62690331630776
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",1981,"Rate",2.19429512070387,1.89675895722851,2.52811649906783
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",1982,"Rate",2.02465999560621,1.76543889021484,2.31592097490591
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",1983,"Rate",1.77224019644804,1.55293729406498,2.01247355560494
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",1984,"Rate",1.76618291654999,1.54588882118036,2.01313368620883
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",1985,"Rate",1.49158242272439,1.31016761543175,1.68849733024677
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",1986,"Rate",1.40916955158483,1.24914879370886,1.59395299524352
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",1987,"Rate",1.24303505765349,1.1062481358138,1.40058748704338
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",1988,"Rate",1.20505883551504,1.0641531815811,1.34964186191672
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",1989,"Rate",1.05764688317394,0.939609171210217,1.19920354954176
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",1990,"Rate",0.956747908226821,0.845804023670761,1.08413384485593
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",1991,"Rate",0.931906294758179,0.821419737624152,1.05344751078315
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",1992,"Rate",0.859411933663182,0.759881094169708,0.972068436669947
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",1993,"Rate",0.875406260194218,0.773896119025942,0.990242436472469
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",1994,"Rate",0.800902695812428,0.705993359263111,0.899643948980182
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",1995,"Rate",0.754723084685319,0.66684276224133,0.856545563353618
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",1996,"Rate",0.639889105108321,0.562158991204842,0.723758991722103
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",1997,"Rate",0.604331831956908,0.528204067017368,0.686149065708259
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",1998,"Rate",0.550768029805822,0.476476380280558,0.631117116057414
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",1999,"Rate",0.49046721177526,0.420285360500406,0.565133497343923
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",2000,"Rate",0.448808451575498,0.385925213942954,0.515393809693589
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",2001,"Rate",0.392735255809382,0.334619279472121,0.455197443213838
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",2002,"Rate",0.376855866140447,0.321557439426106,0.435372144579571
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",2003,"Rate",0.324496636528176,0.28036979105148,0.375803814188181
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",2004,"Rate",0.306615796279106,0.262690646836843,0.353757378354491
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",2005,"Rate",0.277761445702146,0.238441717102133,0.321351782019244
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",2006,"Rate",0.258127673618289,0.220315793484406,0.301316910136055
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",2007,"Rate",0.248716790691469,0.209547556709721,0.292284499968855
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",2008,"Rate",0.22331575711194,0.189645375061565,0.262010937227017
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",2009,"Rate",0.225321618139491,0.188466164337524,0.269716442158676
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",2010,"Rate",0.214986157124288,0.178906120349678,0.255190195578773
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",2011,"Rate",0.208693129483132,0.173953186511666,0.248389286904095
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",2012,"Rate",0.200340991577514,0.165508759768749,0.239822628841163
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",2013,"Rate",0.197668774435957,0.162126366393385,0.23710763559723
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",1,"Male",27,"Age-standardized",2014,"Rate",0.203472846822146,0.166785795765862,0.245620747132135
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",2,"Female",27,"Age-standardized",1980,"Rate",1.11921289766169,0.956935199473354,1.30706732632405
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",2,"Female",27,"Age-standardized",1981,"Rate",1.0043848014818,0.872440799904094,1.15917335548854
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",2,"Female",27,"Age-standardized",1982,"Rate",0.934559267194114,0.813787680313196,1.0709351244083
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",2,"Female",27,"Age-standardized",1983,"Rate",0.89402628829188,0.773628544649011,1.01364861987004
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",2,"Female",27,"Age-standardized",1984,"Rate",0.835855995767293,0.73415126162115,0.945890652240169
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",2,"Female",27,"Age-standardized",1985,"Rate",0.799677948780894,0.703716446090511,0.907910316551429
1,"Deaths",529,"Connecticut",9,297,"Tuberculosis",2,"Female",27,"Age-standardized",1986,"Rate",0.782913726056154,0.69684156252998,0.87505027058248
